KEGGID	DeltaG0Prime	DeltaGUncertainty	DeltaGmPrime
R07779	C04178 + 2 C00005 + 2 C00080 + C00007 <=> C16248 + 2 C00006 + C01326 + C00001	-230.157491260649 	100000.0004190896 	-230.157491260649 
R07780	C04178 + C00001 <=> C16246	77.2789405561037 	100000.0000385517 	77.2789405561037 
R07781	C16249 + C00004 + C00080 <=> C02222 + C00003 + C01324	0.0	0.0	0.0
R07782	C16246 + C00001 <=> C03925 + C00014	-13.460710519737187 	2.2678394140017435 	-30.57554805445822 
R07783	C03925 <=> C16247	376.46701242829937 	1.5450795978449063 	376.46701242829937 
R07784	C16247 <=> C16248	-135.80608078442245 	8.135058545895772 	-135.80608078442245 
R07785	C16248 <=> C16249	-489.32256843874046 	100000.00051334886 	-489.32256843874046 
R07786	C15795 + C03024 + C00007 <=> C16252 + C03161 + C00001	0.0	0.0	0.0
R07787	C15796 + C03024 + C00007 <=> C16253 + C03161 + C00001	0.0	0.0	0.0
R07788	C15797 <=> C16251	65.18653465466045 	1.4595348763954052 	65.18653465466045 
R07789	C16252 <=> C16253	-65.18653465466045 	1.4595348763954052 	-65.18653465466045 
R07790	C16253 <=> C15800	43.20887775507117 	7.951368008843532 	43.20887775507117 
R07791	C15797 + C03024 + C00007 <=> C15800 + C03161 + C00001	0.0	0.0	0.0
R07792	C16251 + C03024 + C00007 <=> C15801 + C03161 + C00001	0.0	0.0	0.0
R07793	C14450 + C00007 + 2 C00080 <=> C02375 + C00014	-397.73899183822084 	4.222279307632793 	-397.73899183822084 
R07794	C14419 + 2 C00080 <=> C14450 + C01327	0.0	0.0	0.0
R07795	C06336 + C00007 + C00001 <=> C02501 + C00094	-55.19179505351316 	70710.67844655554 	-55.19179505351316 
R07796	C16256 + C05607 <=> C00423 + C16257	-4.2244010850609035 	4.345162030408012 	-4.2244010850609035 
R07797	C00053 + C16258 <=> C00054 + C16259	-247.2302536759122 	70710.67819251578 	-247.2302536759122 
R07798	C00053 + C16260 <=> C00054 + C16261	-247.23025367591248 	70710.67819251578 	-247.23025367591248 
R07799	C06712 + C00007 + C00080 + C00004 <=> C16262 + C00003	-311.7683365114758 	10.373040980942942 	-294.6534989767548 
R07800	C16262 + C00001 <=> C16263 + 2 C00080	-156.51961938948256 	10.810209704515707 	-156.51961938948256 
R07801	C16263 + C00007 <=> C16264	-267.38034220153 	5.389529566572743 	-250.265504666809 
R07802	C16264 + C00001 <=> C01606 + C00596	-48.42047176908867 	1.6298868229552443 	-65.5353093038097 
R07803	C07728 <=> C00090	-236.25355250351947 	7.614750019101351 	-236.25355250351947 
R07804	C07721 <=> C07717 + 2 C00080	9.513076536153605 	31399.293336058552 	9.513076536153605 
R07805	C00573 + C00001 <=> C00573 + G01945	0.0	0.0	0.0
R07806	G01945 + C00001 <=> G01977 + C00059	0.0	0.0	0.0
R07807	G01977 + C00001 <=> G13073 + C00124	0.0	0.0	0.0
R07808	G13073 + C00001 <=> G13074 + C00059	0.0	0.0	0.0
R07809	G13074 + C00001 <=> G01391 + C00140	0.0	0.0	0.0
R07810	G13073 + C00001 <=> G01391 + C04132	0.0	0.0	0.0
R07811	C00925 + C00001 <=> C00925 + G13034	0.0	0.0	0.0
R07812	G13034 + C00001 <=> G13035 + C00059	0.0	0.0	0.0
R07813	G13035 + C00001 <=> G13036 + C06472	0.0	0.0	0.0
R07814	G13036 + C00001 <=> G13037 + C00059	0.0	0.0	0.0
R07815	C00024 + G13037 <=> C00010 + G13038	0.0	0.0	0.0
R07816	G13038 + C00001 <=> G13039 + C00140	0.0	0.0	0.0
R07817	G13039 + C00001 <=> G13040 + C00059	0.0	0.0	0.0
R07818	G13040 + C00001 <=> G09660 + C00191	0.0	0.0	0.0
R07819	G09660 + C00001 <=> G02632 + C00059	0.0	0.0	0.0
R07820	C00426 + C00001 <=> C00426 + G13041	0.0	0.0	0.0
R07821	G13041 + C00001 <=> G13042 + C00059	0.0	0.0	0.0
R07822	G13042 + C00001 <=> G12336 + C06472	0.0	0.0	0.0
R07823	G12336 + C00001 <=> G13043 + C00059	0.0	0.0	0.0
R07824	G13043 + C00001 <=> G00872 + C01074	0.0	0.0	0.0
R07825	G12336 + C00001 <=> G00872 + C16265	0.0	0.0	0.0
R07826	C00811 <=> C01197	-202.9376391211794 	1.8833900784295934 	-202.9376391211794 
R07827	C05618 + C00007 <=> C16266	-249.66737703314675 	100000.00016895129 	-232.55253949842572 
R07828	C16267 + C00010 + C00002 <=> C16268 + C00008 + C00009	-1.5129511068825319 	1.4427699511583207 	-1.5129511068825319 
R07829	C16268 <=> C00877	61.05093867722031 	4.095666107190885 	61.05093867722031 
R07830	C00448 <=> C16269 + C00013	0.0	0.0	0.0
R07831	C06719 + C00001 <=> C16272	21.16656074930424 	5.0309510286686825 	21.16656074930424 
R07832	C16272 + C00024 <=> C16273 + C00033	-6.089183635745744 	1.4646378242785774 	-6.089183635745744 
R07833	C16273 + C00010 <=> C01144 + C00024	-39.06836608258854 	2.7125967096860215 	-39.06836608258854 
R07834	C19795 <=> C16270	-200.03599593197467 	0.9531444700154774 	-200.03599593197467 
R07835	C06337 + C00001 <=> C00180 + C01353	0.0	0.0	0.0
R07836	C16281 + C00007 + C00005 + C00080 <=> C16283 + C00006 + C00001	0.0	0.0	0.0
R07837	C16283 + C00005 + C00080 + C00007 <=> C16285 + C00006 + C00001	0.0	0.0	0.0
R07838	C16285 <=> C09814	-127.75900470071105 	149411.99310334548 	-127.75900470071105 
R07839	C04434 <=> C04324	-0.0014929133901807193 	0.0 	-0.0014929133901807193 
R07840	C08586 <=> C16276	-110.4236521291679 	6.379994143819018 	-110.4236521291679 
R07841	C06098 <=> C16282	-168.70381914643434 	1.3034939548396605 	-168.70381914643434 
R07842	C16282 <=> C16284	-168.7038192011987 	1.3034939548396605 	-168.7038192011987 
R07843	C16270 <=> C16271	-215.42792671533448 	4.493343436387725 	-215.42792671533448 
R07844	C05432 <=> C16274	-646.1040992424199 	3.508005202597347 	-646.1040992424199 
R07845	C16274 <=> C16275	-208.6922954516084 	3.566448022828322 	-208.6922954516084 
R07846	C05432 <=> C16277	-224.54823144485798 	4.476727388141214 	-224.54823144485798 
R07847	C16277 <=> C16278	-224.54823144485798 	4.476727388141214 	-224.54823144485798 
R07848	C16277 <=> C16279	-141.4429621926666 	7.628606748007196 	-141.4429621926666 
R07849	C16279 <=> C16280	-82.47347144133838 	7.896951567504467 	-82.47347144133838 
R07850	C05433 + C03024 + C00007 <=> C15981 + C03161 + C00001	0.0	0.0	0.0
R07851	C15981 + 2 C00138 + C00080 + C00007 <=> C08601 + 2 C00139 + C00001	-423.3421437125004 	6.865231703397971 	-406.2273061777794 
R07852	C05435 <=> C15935	-154.14405077701304 	4.702648862572672 	-154.14405077701304 
R07854	C16074 + C00001 <=> C02505	78.355016248089 	100000.0000385517 	78.355016248089 
R07855	C16074 + 2 C00001 <=> C07086 + C00014	67.43884018976806 	100000.00003463824 	50.324002655047025 
R07856	C05434 <=> C16291	-141.4429621926666 	7.628606748007196 	-141.4429621926666 
R07857	C02094 + 2 C00028 <=> C16340 + 2 C00030	0.0	0.0	0.0
R07858	C16340 + 2 C00028 <=> C15943 + 2 C00030	0.0	0.0	0.0
R07859	C00157 + C00001 <=> C04230 + C06427	0.0	0.0	0.0
R07860	C00157 + C00001 <=> C04233 + C06427	0.0	0.0	0.0
R07861	C06427 + C00030 + C00007 <=> C16300 + C00028 + 2 C00001	0.0	0.0	0.0
R07862	C15860 <=> C16347	-402.59417032335887 	2.750653000902739 	-402.59417032335887 
R07863	C04785 <=> C04672 + C00001	0.0	0.0	0.0
R07864	C06427 + C00007 <=> C16321	0.0	0.0	0.0
R07865	C16321 <=> C16324 + C00001	0.0	0.0	0.0
R07866	C16324 <=> C16325	-88.20936468977595 	8.672871807966882 	-88.20936468977595 
R07867	C16321 <=> C16320 + C00001	0.0	0.0	0.0
R07868	C16321 <=> C16322 + C16323	0.0	0.0	0.0
R07869	C06427 + C00007 <=> C04785	0.0	0.0	0.0
R07870	C04785 <=> C16311 + C16310	0.0	0.0	0.0
R07871	C04785 <=> C16319 + C00001	0.0	0.0	0.0
R07872	C16311 <=> C16309	-0.0008958857302025415 	0.0 	-0.0008958857302025415 
R07873	C12137 + C00323 <=> C16297 + C00010	-7.829776499593761 	2.1988573571126304 	-7.829776499593761 
R07874	C12137 + C00029 <=> C08725 + C00015	-61.147005111350005 	2.633981712398384 	-61.147005111350005 
R07875	C16297 + C00029 <=> C12640 + C00015	-61.54817887114043 	2.633981712398384 	-61.54817887114043 
R07876	C08725 + C00323 <=> C12640 + C00010	-8.230950259384185 	2.1988573571126304 	-8.230950259384185 
R07877	C12137 + C00029 <=> C16305 + C00015	-13.569073572328174 	2.2017171536053683 	-13.569073572328174 
R07878	C08604 + C00029 <=> C16306 + C00015	-13.569073390452143 	2.2017171536053683 	-13.569073390452143 
R07879	C12138 + C00029 <=> C16307 + C00015	-13.569072332970734 	2.2017171536053683 	-13.569072332970734 
R07880	C08725 + C00223 <=> C16349 + C00010	-87.62715867297648 	100000.00046654159 	-87.62715867297648 
R07881	C14120 + C00001 <=> C14101 + C00010	-24.25737203636521 	1.459030052226146 	-41.372209571086245 
R07882	C08639 + C00223 <=> C16350 + C00010	-9.33890931169293 	2.1988573571126304 	-9.33890931169293 
R07883	C16312 + C00223 <=> C16351 + C00010	-9.337133319137049 	2.1988573571126304 	-9.337133319137049 
R07884	C12642 + C00083 <=> C16288 + C00010	29.598596474257793 	8.983087639359404 	29.598596474257793 
R07885	C12643 + C00083 <=> C16289 + C00010	2.46673559977626 	2.2974827826874957 	2.46673559977626 
R07886	C16301 + C00083 <=> C16290 + C00010	1.992480672596101 	2.2974827826874957 	1.992480672596101 
R07887	C00002 + C04780 + C00010 <=> C00020 + C00013 + C16327	-11.023175728772841 	1.4792071420053012 	-11.023175728772841 
R07888	C16327 + C00016 <=> C16328 + C01352	44.37709339308449 	3.2498307260275787 	44.37709339308449 
R07889	C16329 <=> C16328 + C00001	-1.061670010022953 	1.4822469097795814 	-1.061670010022953 
R07890	C16329 + C00003 <=> C16330 + C00004 + C00080	18.27572853999257 	0.9825084062589832 	18.27572853999257 
R07891	C16331 + C00024 <=> C00010 + C16330	29.80627075597544 	1.3411498248267733 	29.80627075597544 
R07892	C16331 + C00016 <=> C16332 + C01352	44.37709339308477 	3.2498307260275787 	44.37709339308477 
R07893	C16333 <=> C16332 + C00001	-1.0616700100226715 	1.4822469097795814 	-1.0616700100226715 
R07894	C16333 + C00003 <=> C16334 + C00004 + C00080	18.275728539992855 	0.9825084062589832 	18.275728539992855 
R07895	C16335 + C00024 <=> C00010 + C16334	29.80627075597516 	1.3411498248267733 	29.80627075597516 
R07896	C16335 + C00016 <=> C16336 + C01352	44.37709339308421 	3.2498307260275787 	44.37709339308421 
R07897	C16337 <=> C16336 + C00001	-1.061670010022953 	1.4822469097795814 	-1.061670010022953 
R07898	C16337 + C00003 <=> C16338 + C00004 + C00080	18.275728539992855 	0.9825084062589832 	18.275728539992855 
R07899	C16339 + C00024 <=> C00010 + C16338	29.804518512283142 	1.3411498248267733 	29.804518512283142 
R07900	C08620 <=> C16292	-165.76155085774315 	4.9308124366653825 	-165.76155085774315 
R07901	C16292 <=> C16293	88.72433229138485 	1.8520959774012657 	88.72433229138485 
R07902	C16339 + C00001 <=> C00010 + C16317	-24.262712916512307 	1.459030052226146 	-41.37755045123334 
R07903	C12138 + C02199 <=> C16315 + C00015	-25.114454474238567 	1.755233595828988 	-25.114454474238567 
R07904	C16315 <=> C16294	-192.25126429440195 	10.503997491960392 	-192.25126429440195 
R07905	C16294 <=> C16295	89.10853679689765 	1.8520959774012657 	89.10853679689765 
R07906	C16295 <=> C16296	88.29651161751437 	1.8520959774012657 	88.29651161751437 
R07907	C16294 <=> C16296	177.40504841441202 	3.7041919548025315 	177.40504841441202 
R07908	C05905 <=> C16298	-68.69795523092068 	154737.39762605436 	-68.69795523092068 
R07909	C16298 <=> C08639	-331.829699170084 	9.071422779129842 	-331.829699170084 
R07910	C12096 + C00083 <=> C16299 + C00010	-3.056815515098526 	2.1988573571126304 	-3.056815515098526 
R07911	C12138 + C00029 <=> C16312 + C00015	-87.5357454108064 	9.199501917066284 	-87.5357454108064 
R07912	C16312 + C00029 <=> C16314 + C00015	-61.11401128993787 	2.633981712398384 	-61.11401128993787 
R07913	C16301 + C00029 <=> C16304 + C00015	-60.045319844871244 	2.633981712398384 	-60.045319844871244 
R07914	C16304 + C00029 <=> C16303 + C00015	-63.19042981603626 	2.633981712398384 	-63.19042981603626 
R07915	C16303 <=> C16302	-700.6828070593392 	19.0950771888271 	-700.6828070593392 
R07916	2 C00353 <=> C05413 + 2 C00013	-103.50696887217468 	4.946944261450074 	-120.62180640689571 
R07917	C00019 + C01762 <=> C00021 + C16352	34.61949333422438 	100000.00020997885 	34.61949333422438 
R07918	C16352 + C00001 <=> C16353 + C00121	6.632292772673026 	4.697838561749387 	-10.482544762048008 
R07919	C00019 + C16353 <=> C00021 + C07480	39.624853595862064 	100000.00011522576 	39.624853595862064 
R07920	C00019 + C07480 <=> C00021 + C07481	42.00493081080728 	100000.00011522576 	42.00493081080728 
R07921	C00019 + C13747 <=> C00021 + C07481	40.81518397569158 	100000.00011522576 	40.81518397569158 
R07922	C00019 + C16353 <=> C00021 + C13747	40.814600430977755 	100000.00011522576 	40.814600430977755 
R07923	C16313 + C00029 <=> C16354 + C00015	-61.1048189160527 	2.633981712398384 	-61.1048189160527 
R07924	C16354 <=> C08641	-72.17935237554914 	4.890972860310964 	-72.17935237554914 
R07925	C16314 <=> C08641	-144.35616238338605 	9.781945720621929 	-144.35616238338605 
R07926	C12138 + C00323 <=> C16367 + C00010	-8.449798659885891 	2.1988573571126304 	-8.449798659885891 
R07927	C12137 + C00223 <=> C16368 + C00010	-87.22581169991791 	100000.00046654159 	-87.22581169991791 
R07928	C08604 + C00323 <=> C16369 + C00010	-8.60453366190987 	2.1988573571126304 	-8.60453366190987 
R07929	C12138 + C00223 <=> C16370 + C00010	-8.572481686747068 	2.1988573571126304 	-8.572481686747068 
R07930	C08725 + C00323 <=> C16371 + C00010	-8.230950259384185 	2.1988573571126304 	-8.230950259384185 
R07931	C08639 + C00323 <=> C16372 + C00010	-9.215950562755392 	2.1988573571126304 	-9.215950562755392 
R07932	C12643 + C00167 <=> C16373 + C00015	-17.672401236894544 	2.1337597907930475 	-17.672401236894544 
R07933	C16162 + 2 C00999 + C00007 + 2 C00080 <=> C16163 + 2 C00996 + 2 C00001	0.0	0.0	0.0
R07934	C16168 + C00007 <=> C16374 + C00027	-73.25275075245273 	4.419012230683231 	-73.25275075245273 
R07935	C16375 <=> C16374 + C00001	-1.0616700100232348 	1.4822469097795814 	-1.0616700100232348 
R07936	C16375 + C00003 <=> C16376 + C00004 + C00080	18.275728539992294 	0.9825084062589832 	18.275728539992294 
R07937	C16169 + C00024 <=> C00010 + C16376	29.80627406754259 	1.3411498248267733 	29.80627406754259 
R07938	C12138 + C00083 <=> C16301 + C00010	-4.511546290216208 	2.1988573571126304 	-4.511546290216208 
R07939	C07481 + C00005 + C00007 + C00080 <=> C13747 + C00006 + C00067 + C00001	-417.22620488316716 	3.7341198835936957 	-417.22620488316716 
R07940	C13747 <=> C16365	-662.1619081600202 	193558.23112381194 	-662.1619081600202 
R07941	C16365 <=> C16366	294.27900383148716 	119859.07226762653 	294.27900383148716 
R07942	C16358 + C00001 + C00007 <=> C16359 + C00027	-46.4625276952652 	9.203948878395648 	-46.4625276952652 
R07943	C13747 <=> C16358	-205.6442072351462 	8.982094006932567 	-205.6442072351462 
R07944	C16312 + C00323 <=> C16313 + C00010	-9.225277955476013 	2.1988573571126304 	-9.225277955476013 
R07945	C13747 <=> C16356	-202.91867471348547 	1.8833900784295934 	-202.91867471348547 
R07946	C16150 + C00028 + C00001 <=> C03043 + C00030	0.0	0.0	0.0
R07947	C15986 <=> C16151 + C00001	59.284541784953426 	9.094325858986885 	59.284541784953426 
R07948	2 C03458 + 2 C00007 <=> C16152 + 2 C00027	-254.21302794966107 	10.335409754094194 	-237.09819041494003 
R07949	C03458 + C00007 + C00080 <=> C01596 + 2 C00080 + C00011	-393.94272911440737 	7.5103278111562535 	-393.94272911440737 
R07950	C16172 + C00007 <=> C16387 + C00027	-73.2527507524516 	4.419012230683231 	-73.2527507524516 
R07951	C16388 <=> C16387 + C00001	-1.0616700100221081 	1.4822469097795814 	-1.0616700100221081 
R07952	C16388 + C00003 <=> C16389 + C00004 + C00080	18.275728539993416 	0.9825084062589832 	18.275728539993416 
R07953	C16173 + C00024 <=> C00010 + C16389	29.806274067543153 	1.3411498248267733 	29.806274067543153 
R07954	C07481 + C00004 + C00080 + C00007 <=> C13747 + C00003 + C00067 + C00001	-417.24768021895596 	3.738718720366528 	-417.24768021895596 
R07955	C07481 + C00004 + C00080 + C00007 <=> C07480 + C00003 + C00067 + C00001	-418.4374270540717 	3.738718720366528 	-418.4374270540717 
R07956	C07481 + C00005 + C00080 + C00007 <=> C07480 + C00006 + C00067 + C00001	-418.4159517182829 	3.7341198835936957 	-418.4159517182829 
R07957	C13747 + C00004 + C00080 + C00007 <=> C16353 + C00003 + C00067 + C00001	-417.24709667424213 	3.738718720366528 	-417.24709667424213 
R07958	C13747 + C00005 + C00080 + C00007 <=> C16353 + C00006 + C00067 + C00001	-417.2256213384536 	3.7341198835936957 	-417.2256213384536 
R07959	C13747 + C00004 + C00080 + C00007 <=> C16358 + C00003 + C00067 + C00001	-485.5514662532853 	9.608923729110062 	-485.5514662532853 
R07960	C13747 + C00005 + C00080 + C00007 <=> C16358 + C00006 + C00067 + C00001	-485.5299909174968 	9.607135310116412 	-485.5299909174968 
R07961	C07480 + C00004 + C00080 + C00007 <=> C16353 + C00003 + C00067 + C00001	-416.05734983912646 	3.738718720366528 	-416.05734983912646 
R07962	C07480 + C00005 + C00080 + C00007 <=> C16353 + C00006 + C00067 + C00001	-416.03587450333765 	3.7341198835936957 	-416.03587450333765 
R07963	C07480 + C00004 + C00080 + C00007 <=> C16357 + C00003 + C00067 + C00001	-416.2043128487262 	3.738718720366528 	-416.2043128487262 
R07964	C07480 + C00005 + C00080 + C00007 <=> C16357 + C00006 + C00067 + C00001	-416.1828375129374 	3.7341198835936957 	-416.1828375129374 
R07965	C16353 + C00004 + C00080 + C00007 <=> C00385 + C00003 + C00067 + C00001	-420.02280677912563 	4.0313504773036195 	-420.02280677912563 
R07966	C16353 + C00005 + C00080 + C00007 <=> C00385 + C00006 + C00067 + C00001	-420.001331443337 	4.025965443382777 	-420.001331443337 
R07967	C16357 + C00004 + C00080 + C00007 <=> C00385 + C00003 + C00067 + C00001	-419.8758437695259 	4.0313504773036195 	-419.8758437695259 
R07968	C16357 + C00005 + C00080 + C00007 <=> C00385 + C00006 + C00067 + C00001	-419.85436843373725 	4.025965443382777 	-419.85436843373725 
R07969	C16358 + C00004 + C00080 + C00007 <=> C00385 + C00003 + C00067 + C00001	-351.7184372000822 	9.478113928444353 	-351.7184372000822 
R07970	C16358 + C00005 + C00080 + C00007 <=> C00385 + C00006 + C00067 + C00001	-351.69696186429377 	9.47582475149401 	-351.69696186429377 
R07971	C07481 + C00004 + C00080 + C00007 <=> C07130 + C00003 + C00067 + C00001	-417.414628200143 	3.738718720366528 	-417.414628200143 
R07972	C07481 + C00005 + C00080 + C00007 <=> C07130 + C00006 + C00067 + C00001	-417.39315286435425 	3.7341198835936957 	-417.39315286435425 
R07973	C07130 + C00004 + C00080 + C00007 <=> C16357 + C00003 + C00067 + C00001	-417.22711170265495 	3.738718720366528 	-417.22711170265495 
R07974	C07130 + C00005 + C00080 + C00007 <=> C16357 + C00006 + C00067 + C00001	-417.2056363668662 	3.7341198835936957 	-417.2056363668662 
R07975	C07130 + C00004 + C00080 + C00007 <=> C16358 + C00003 + C00067 + C00001	-485.3845182720984 	9.608923729110062 	-485.3845182720984 
R07976	C07130 + C00005 + C00080 + C00007 <=> C16358 + C00006 + C00067 + C00001	-485.36304293630957 	9.607135310116412 	-485.36304293630957 
R07977	C13747 + C00007 + C00001 <=> C16356 + C00027	-114.75684334399513 	4.699005809583028 	-114.75684334399513 
R07978	C07480 + C00001 + C00007 <=> C16360 + C00027	-115.11889130293976 	4.699005809583028 	-115.11889130293976 
R07979	C16353 + C00007 + C00001 <=> C16355 + C00027	-114.75771836519408 	4.699005809583028 	-114.75771836519408 
R07980	C07481 + C00399 + C00001 <=> C16361 + C00390	-66.05063928931143 	3.6213790538141795 	-66.05063928931143 
R07981	C16361 + C00007 + 2 C00001 <=> C16362 + C00011 + C00027	-190.46338178475926 	12.550597542762423 	-207.5782193194803 
R07982	C16362 + 2 C00001 <=> C16364 + C16363 + C00048	-11.835400086406032 	8.672322340407058 	-46.0650751558481 
R07983	C15523 + C00001 + C00007 <=> C01596 + C00011 + C00058	-394.5146581840507 	5.947970273150217 	-411.62949571877175 
R07984	C04226 + 2 C00001 <=> C16159 + C00014	61.62761479825005 	3.6802841591843904 	44.51277726352902 
R07985	C16159 + C00004 + C00080 <=> C16390 + C00003	-20.159400002944146 	1.007260220720742 	-20.159400002944146 
R07986	C16390 <=> C02930 + C00001	-10.096131473609777 	4.302921579297222 	-10.096131473609777 
R07987	C00540 + 3 C00083 <=> C16404 + 4 C00010 + 3 C00011	-168.71684242855457 	15.82564436942915 	-237.1761925674387 
R07988	C00323 + 3 C00083 <=> C15525 + 4 C00010 + 3 C00011	-168.4062842984975 	15.82564436942915 	-236.86563443738163 
R07989	C00406 + 3 C00083 <=> C16405 + 4 C00010 + 3 C00011	-168.6578059204873 	15.82564436942915 	-237.11715605937144 
R07990	C16404 <=> C09827	-22.61454884931392 	9.239909601368094 	-22.61454884931392 
R07991	C15525 <=> C05631	-22.601236981087396 	9.239909601368094 	-22.601236981087396 
R07992	C16405 <=> C09756	-22.60769514345322 	9.239909601368094 	-22.60769514345322 
R07993	C09827 + C00026 + C00007 <=> C09826 + C00042 + C00011	-458.8669846503228 	4.896963200561809 	-458.8669846503228 
R07994	C08650 <=> C08578	-202.9224489466215 	1.8833900784295934 	-202.9224489466215 
R07995	C08578 <=> C09614	-89.9920407623151 	4.470902301042385 	-89.9920407623151 
